VariableA,VariableB,correlation_value,segment
HH_CentralHeating_TankGasOnly_T,Acctype_Terraced_T,-0.033546542648281434,Mid_Range
HH_CentralHeating_TankGasOnly_T,Acctype_Flats_T,-0.03803875039524713,Mid_Range
HH_CentralHeating_TankGasOnly_T,Acctype_SharedHouse_T,-0.006298765072340361,Mid_Range
HH_CentralHeating_TankGasOnly_T,Acctype_Converted_T,0.028025670016927396,Mid_Range
HH_CentralHeating_TankGasOnly_T,Acctype_CommercialBuilding_T,0.004386208962922504,Mid_Range
HH_CentralHeating_TankGasOnly_T,Acctype_Caravan_T,0.2899759522917147,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_noVehicles_T,-0.04704007650689746,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_EQ1Vehicles_T,0.018374854464880342,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_EQ2Vehicles_T,0.14288666958793103,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_GE3Vehicles_T,0.2414142710687958,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_noCentralHeating_T,0.07885610373282595,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_GasOnly_T,-0.2569159083680818,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_ElectricOnly_T,0.0520074036790694,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_OilOnly_T,0.5965582442503509,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_WoodOnly_T,0.2818519641590932,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_SoildFuelOnly_T,0.24580379859749574,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_RenewableOnly_T,0.376380612837209,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_CommunalOnly_T,0.003292074165724521,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_Others_T,0.03717155747541057,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_GT2types_NoRenew_T,0.25414791761002176,Mid_Range
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_GT2types_WithRenew_T,0.18934586364024117,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_With1BedRooms_T,-0.006101422103401272,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_With2BedRooms_T,0.020721669243962747,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_With3BedRooms_T,0.017614901475339603,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_WithGE4BedRooms_T,0.17476726087359998,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_With1Room_T,-0.007559250559729014,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_With2Rooms_T,-0.0048313772482931104,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_With3Rooms_T,0.022190317871859853,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_With4Rooms_T,0.03568361165160198,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_With5Rooms_T,0.002455746996732612,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_With6Rooms_T,0.13604257816443024,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_With7Rooms_T,0.18874939734806515,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_With8Rooms_T,0.22967554952968347,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_WithGE9Rooms_T,0.2732146627677866,Mid_Range
HH_CentralHeating_TankGasOnly_T,NumProperty_GE2RatingBedRooms_T,0.14079610045485605,Mid_Range
HH_CentralHeating_TankGasOnly_T,NumProperty_1RatingBedRooms_T,0.024079428459680818,Mid_Range
HH_CentralHeating_TankGasOnly_T,NumProperty_0RatingBedRooms_T,0.0017002984071178048,Mid_Range
HH_CentralHeating_TankGasOnly_T,NumProperty_Minus1RatingBedRooms_T,0.02035534742761149,Mid_Range
HH_CentralHeating_TankGasOnly_T,NumProperty_LEMinus2RatingBedRooms_T,0.0307915013544111,Mid_Range
HH_CentralHeating_TankGasOnly_T,NumProperty_GE2RatingRooms_T,0.12374416155038202,Mid_Range
HH_CentralHeating_TankGasOnly_T,NumProperty_1RatingRooms_T,0.015773862797254533,Mid_Range
HH_CentralHeating_TankGasOnly_T,NumProperty_0RatingRooms_T,0.007416063583929206,Mid_Range
HH_CentralHeating_TankGasOnly_T,NumProperty_Minus1RatingRooms_T,0.027010296232604702,Mid_Range
HH_CentralHeating_TankGasOnly_T,NumProperty_LEMinus2RatingRooms_T,0.02997572993673483,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_HH_OwnedOutright_T,0.09282671739636258,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_HH_OwnedMortgage_T,0.03147740195247174,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_HH_SharedOwnership_T,0.05766448780989205,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_HH_CouncilRents_T,0.011780478674262943,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_HH_PrivateRented_T,0.012017440942501859,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_HH_OtherPrivateRented_T,0.13334537404704314,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_HH_LivesRentFree_T,0.013757391760284045,Mid_Range
HH_CentralHeating_TankGasOnly_T,NumProperty_NoSecAddr_T,0.15618433613488344,Mid_Range
HH_CentralHeating_TankGasOnly_T,NumProperty_UKSecAddr_T,0.0815123620590646,Mid_Range
HH_CentralHeating_TankGasOnly_T,NumProperty_OutsideUKSecAddr_T,0.08786072820648587,Mid_Range
HH_CentralHeating_TankGasOnly_T,Occupation_SrOfficials_T,0.19254609785677393,Mid_Range
HH_CentralHeating_TankGasOnly_T,Occupation_Professionals_T,0.049400789929370574,Mid_Range
HH_CentralHeating_TankGasOnly_T,Occupation_AssoProfessionals_T,0.03997908024772986,Mid_Range
HH_CentralHeating_TankGasOnly_T,Occupation_Administrative_T,0.03972515370145262,Mid_Range
HH_CentralHeating_TankGasOnly_T,Occupation_SkillTrades_T,0.14990840189305518,Mid_Range
HH_CentralHeating_TankGasOnly_T,Occupation_Carer_T,0.04527097936428662,Mid_Range
HH_CentralHeating_TankGasOnly_T,Occupation_SalesService_T,0.0006441507061421629,Mid_Range
HH_CentralHeating_TankGasOnly_T,Occupation_MachineOperatives_T,0.02977130004610097,Mid_Range
HH_CentralHeating_TankGasOnly_T,Occupation_Elementary_T,0.046264766057385574,Mid_Range
HH_CentralHeating_TankGasOnly_T,Unemployment_LT12Months_T,0.11640959267040529,Mid_Range
HH_CentralHeating_TankGasOnly_T,Unemployment_Exactly12Months_T,0.1250430212899452,Mid_Range
HH_CentralHeating_TankGasOnly_T,Unemployment_NeverWorked_T,0.05734066192879906,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_LocalAuthCareHomeWithOutNursing_T,0.014230203715579598,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_OtherCareHomeWithNursing_T,0.02003677103531745,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_OtherCareHomeWithOutNursing_T,0.001468481182528382,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_OtherChildrenHomeSecure_T,0.016980797918986,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_OtherEducationBuildings_T,0.0036108355379376516,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_OtherYouthHostels_T,0.053180610388056035,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_OtherHomelessHostels_T,-0.024056696202818962,Mid_Range
HH_CentralHeating_TankGasOnly_T,Num_StaffAccomodations_T,0.02319184431322461,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_Agri_T,0.30450948175241604,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_Mining_T,0.06088459568038616,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_Manufacturing_T,0.006570978760908048,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_PowerStations_T,-0.00855682703131503,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_WaterMgmt_T,0.0484517362651353,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_Construction_T,0.054612186689712426,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_Wholsale_T,-0.017984904091109286,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_Transportation_T,-0.04694980990350638,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_Accomodations_T,0.04058005081453169,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_Communication_T,-0.011066523787935049,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_FinancialInst_T,-0.04656710651566345,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_RealEstate_T,0.04231582084498896,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_Professional_T,0.06145087107146508,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_Administrative_T,0.039496087769282415,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_Defence_T,-0.003540276051117622,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_Education_T,-0.007138409032491002,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_SocialWork_T,-0.06029521490639217,Mid_Range
HH_CentralHeating_TankGasOnly_T,Industries_Others_T,0.0713125285614819,Mid_Range
HH_CentralHeating_TankGasOnly_T,Property_Type_D,0.0893286824710037,Mid_Range
HH_CentralHeating_TankGasOnly_T,Property_Type_T,-0.03413739335605447,Mid_Range
HH_CentralHeating_TankGasOnly_T,Property_Type_S,-0.04386420746304299,Mid_Range
HH_CentralHeating_TankGasOnly_T,Property_Type_F,-0.031034028887072036,Mid_Range
HH_CentralHeating_TankGasOnly_T,Property_Type_O,0.05831713141450099,Mid_Range
HH_CentralHeating_TankGasOnly_T,New_Property_N,-0.02720121390035586,Mid_Range
HH_CentralHeating_TankGasOnly_T,New_Property_Y,0.02720121390035707,Mid_Range
HH_CentralHeating_TankGasOnly_T,Duration_Relates_to_the_tenure_F,0.05027168229688817,Mid_Range
HH_CentralHeating_TankGasOnly_T,Duration_Relates_to_the_tenure_L,-0.05027168229688769,Mid_Range
HH_CentralHeating_TankGasOnly_T,Price_Paid_A,-0.020494061726117865,Mid_Range
HH_CentralHeating_TankGasOnly_T,Price_Paid_B,0.02049406172611806,Mid_Range
HH_CentralHeating_TankGasOnly_T,MonthYear_Jan2023,-0.00024020128851892433,Mid_Range
HH_CentralHeating_TankGasOnly_T,MonthYear_Feb2023,0.006349186732872697,Mid_Range
HH_CentralHeating_TankGasOnly_T,MonthYear_Mar2023,-0.0015805128371657248,Mid_Range
HH_CentralHeating_TankGasOnly_T,MonthYear_Apr2023,-0.00027506384010113566,Mid_Range
HH_CentralHeating_TankGasOnly_T,MonthYear_May2023,-0.0027520226416614182,Mid_Range
HH_CentralHeating_TankGasOnly_T,MonthYear_Jun2023,-0.0030953694531702337,Mid_Range
HH_CentralHeating_TankGasOnly_T,MonthYear_Jul2023,0.0027337256160932205,Mid_Range
HH_CentralHeating_ElectricOnly_T,DV,-0.08952043902198284,Mid_Range
HH_CentralHeating_ElectricOnly_T,InflationRate_T,0.022538890813762598,Mid_Range
HH_CentralHeating_ElectricOnly_T,InflationRate_poly_2,0.02232056023186302,Mid_Range
HH_CentralHeating_ElectricOnly_T,InflationRate_poly_3,0.02229431889730774,Mid_Range
HH_CentralHeating_ElectricOnly_T,InflationRate_poly_4,0.022219129036840157,Mid_Range
HH_CentralHeating_ElectricOnly_T,InflationRate_log,0.02218174825034466,Mid_Range
HH_CentralHeating_ElectricOnly_T,InflationRate_exponential,0.021246541792826486,Mid_Range
HH_CentralHeating_ElectricOnly_T,InflationRate_sqrt,0.022237133573256292,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumResidents_Heath_VeryGood_T,-0.000738842866785277,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumResidents_Heath_Good_T,0.06845121694152227,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumResidents_Heath_Fair_T,0.09818479342443338,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumResidents_Heath_Bad_T,0.0916807759169552,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumResidents_Heath_VeryBad_T,0.03608982424720732,Mid_Range
HH_CentralHeating_ElectricOnly_T,Acctype_Detached_T,-0.24497035373497567,Mid_Range
HH_CentralHeating_ElectricOnly_T,Acctype_SemiDetached_T,-0.2968006350299988,Mid_Range
HH_CentralHeating_ElectricOnly_T,Acctype_Terraced_T,0.0031686270279777645,Mid_Range
HH_CentralHeating_ElectricOnly_T,Acctype_Flats_T,0.7242056623985935,Mid_Range
HH_CentralHeating_ElectricOnly_T,Acctype_SharedHouse_T,0.3344955591126766,Mid_Range
HH_CentralHeating_ElectricOnly_T,Acctype_Converted_T,0.4644907712083051,Mid_Range
HH_CentralHeating_ElectricOnly_T,Acctype_CommercialBuilding_T,0.375022296792267,Mid_Range
HH_CentralHeating_ElectricOnly_T,Acctype_Caravan_T,0.06717893149066714,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_noVehicles_T,0.4957972688479143,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_EQ1Vehicles_T,0.34130845703941354,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_EQ2Vehicles_T,-0.2726267173696248,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_GE3Vehicles_T,-0.2787435260345263,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_noCentralHeating_T,0.41592013410704803,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_GasOnly_T,-0.32927531882717703,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_TankGasOnly_T,0.0520074036790694,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_OilOnly_T,0.01004901702787839,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_WoodOnly_T,-0.01368245130539082,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_SoildFuelOnly_T,-0.06466648041728286,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_RenewableOnly_T,0.07002990661770267,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_CommunalOnly_T,0.25576822900749707,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_Others_T,0.18877036729383997,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_GT2types_NoRenew_T,-0.045745357591672135,Mid_Range
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_GT2types_WithRenew_T,-0.025471696878456053,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_With1BedRooms_T,0.6848615306002352,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_With2BedRooms_T,0.4173846685462214,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_With3BedRooms_T,-0.3722108831847884,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_WithGE4BedRooms_T,-0.20368635297220933,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_With1Room_T,0.44997687692820315,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_With2Rooms_T,0.6680541365535849,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_With3Rooms_T,0.42505300682768116,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_With4Rooms_T,-0.23621771315054219,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_With5Rooms_T,-0.2522736429482216,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_With6Rooms_T,-0.18962801738910157,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_With7Rooms_T,-0.12944965034952857,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_With8Rooms_T,-0.05632328353302829,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_WithGE9Rooms_T,0.0429693472742159,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumProperty_GE2RatingBedRooms_T,-0.35065455929899253,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumProperty_1RatingBedRooms_T,0.14486481178286778,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumProperty_0RatingBedRooms_T,0.6143083532571785,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumProperty_Minus1RatingBedRooms_T,0.28753843655076666,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumProperty_LEMinus2RatingBedRooms_T,0.12710913147596337,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumProperty_GE2RatingRooms_T,-0.35863417454262514,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumProperty_1RatingRooms_T,0.2455078016879308,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumProperty_0RatingRooms_T,0.6092062061732495,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumProperty_Minus1RatingRooms_T,0.41045869912182,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumProperty_LEMinus2RatingRooms_T,0.1857761199364466,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_HH_OwnedOutright_T,-0.19172811072796953,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_HH_OwnedMortgage_T,-0.21924371444153665,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_HH_SharedOwnership_T,0.1066356283831085,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_HH_CouncilRents_T,0.005321451901107354,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_HH_PrivateRented_T,0.5693533220083622,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_HH_OtherPrivateRented_T,0.2337267956277526,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_HH_LivesRentFree_T,0.05656499633254829,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumProperty_NoSecAddr_T,0.01638161386076932,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumProperty_UKSecAddr_T,0.13090472346035117,Mid_Range
HH_CentralHeating_ElectricOnly_T,NumProperty_OutsideUKSecAddr_T,0.24469036821918555,Mid_Range
HH_CentralHeating_ElectricOnly_T,Occupation_SrOfficials_T,-0.04297015351205935,Mid_Range
HH_CentralHeating_ElectricOnly_T,Occupation_Professionals_T,0.03852734291820313,Mid_Range
HH_CentralHeating_ElectricOnly_T,Occupation_AssoProfessionals_T,0.02494554866553869,Mid_Range
HH_CentralHeating_ElectricOnly_T,Occupation_Administrative_T,-0.06636956137085644,Mid_Range
HH_CentralHeating_ElectricOnly_T,Occupation_SkillTrades_T,-0.03981737436706956,Mid_Range
HH_CentralHeating_ElectricOnly_T,Occupation_Carer_T,0.07472857758616941,Mid_Range
HH_CentralHeating_ElectricOnly_T,Occupation_SalesService_T,0.08884293269357253,Mid_Range
HH_CentralHeating_ElectricOnly_T,Occupation_MachineOperatives_T,0.07939531164592213,Mid_Range
HH_CentralHeating_ElectricOnly_T,Occupation_Elementary_T,0.19857712003680555,Mid_Range
HH_CentralHeating_ElectricOnly_T,Unemployment_LT12Months_T,0.20099269857806387,Mid_Range
HH_CentralHeating_ElectricOnly_T,Unemployment_Exactly12Months_T,-0.0313848026693277,Mid_Range
HH_CentralHeating_ElectricOnly_T,Unemployment_NeverWorked_T,0.09323334134886412,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_LocalAuthCareHomeWithOutNursing_T,0.011065400989071912,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_OtherCareHomeWithNursing_T,0.021721435357243246,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_OtherCareHomeWithOutNursing_T,0.06197841720058719,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_OtherChildrenHomeSecure_T,0.0028995507982786887,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_OtherEducationBuildings_T,0.12214262490958555,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_OtherYouthHostels_T,0.18371316505472146,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_OtherHomelessHostels_T,0.17181877335680773,Mid_Range
HH_CentralHeating_ElectricOnly_T,Num_StaffAccomodations_T,0.1563657658229155,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_Agri_T,-0.026950569598448444,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_Mining_T,-0.10461408041767414,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_Manufacturing_T,-0.09212481844038851,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_PowerStations_T,-0.10264280975477555,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_WaterMgmt_T,-0.09286566741777454,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_Construction_T,-0.09146497446957266,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_Wholsale_T,0.08221868905353118,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_Transportation_T,0.08236753118012408,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_Accomodations_T,0.2697480239286351,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_Communication_T,0.12468554506788251,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_FinancialInst_T,0.04402917241185796,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_RealEstate_T,0.025201284931759434,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_Professional_T,0.053148591761074414,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_Administrative_T,0.2045817951239806,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_Defence_T,-0.11263832611184339,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_Education_T,-0.07692255807105289,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_SocialWork_T,0.025130141669168823,Mid_Range
HH_CentralHeating_ElectricOnly_T,Industries_Others_T,0.08345784456849603,Mid_Range
HH_CentralHeating_ElectricOnly_T,Property_Type_D,-0.15993714150863783,Mid_Range
HH_CentralHeating_ElectricOnly_T,Property_Type_T,-0.052665535924273664,Mid_Range
HH_CentralHeating_ElectricOnly_T,Property_Type_S,-0.18796572186228272,Mid_Range
HH_CentralHeating_ElectricOnly_T,Property_Type_F,0.4389970025204346,Mid_Range
HH_CentralHeating_ElectricOnly_T,Property_Type_O,0.11009553504362656,Mid_Range
HH_CentralHeating_ElectricOnly_T,New_Property_N,-0.00630457584171082,Mid_Range
HH_CentralHeating_ElectricOnly_T,New_Property_Y,0.006304575841711182,Mid_Range
HH_CentralHeating_ElectricOnly_T,Duration_Relates_to_the_tenure_F,-0.35376642639324374,Mid_Range
HH_CentralHeating_ElectricOnly_T,Duration_Relates_to_the_tenure_L,0.3537664263932428,Mid_Range
HH_CentralHeating_ElectricOnly_T,Price_Paid_A,-0.1059603144919961,Mid_Range
HH_CentralHeating_ElectricOnly_T,Price_Paid_B,0.10596031449199585,Mid_Range
HH_CentralHeating_ElectricOnly_T,MonthYear_Jan2023,0.007389010368124403,Mid_Range
HH_CentralHeating_ElectricOnly_T,MonthYear_Feb2023,0.006848194138635818,Mid_Range
HH_CentralHeating_ElectricOnly_T,MonthYear_Mar2023,0.014731465970812393,Mid_Range
HH_CentralHeating_ElectricOnly_T,MonthYear_Apr2023,-0.005294651750456673,Mid_Range
HH_CentralHeating_ElectricOnly_T,MonthYear_May2023,-0.010012427709831502,Mid_Range
HH_CentralHeating_ElectricOnly_T,MonthYear_Jun2023,-0.014295959926592147,Mid_Range
HH_CentralHeating_ElectricOnly_T,MonthYear_Jul2023,-0.006376624008822851,Mid_Range
HH_CentralHeating_OilOnly_T,DV,0.23082778936436418,Mid_Range
HH_CentralHeating_OilOnly_T,InflationRate_T,-0.003548972159587281,Mid_Range
HH_CentralHeating_OilOnly_T,InflationRate_poly_2,-0.004141223400655793,Mid_Range
HH_CentralHeating_OilOnly_T,InflationRate_poly_3,-0.0038957670624067404,Mid_Range
HH_CentralHeating_OilOnly_T,InflationRate_poly_4,-0.003655732501285597,Mid_Range
HH_CentralHeating_OilOnly_T,InflationRate_log,-0.004655474967805263,Mid_Range
HH_CentralHeating_OilOnly_T,InflationRate_exponential,-0.0024787379621480777,Mid_Range
